"track_name","artist_id","duration","release_date","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre__TIKTOK","genre_TIKTOK DANCE","genre_TIKTOK OPM","genre_TIKTOK PHILIPPINES"
"OG Bobby Johnson","4Mop3hBjHoSoKwwkzKD3Gi",199432,"2013-12-17",0.54,0.943,0.949,1,0.810584659395673,1,0.222,0.0365185503983645,0,0.417,0.701,0.351851851851852,0,1,0,0
"Take You There","6S0dmVVn4udvppDhZIWxCr",236693,"2008-03-11",0.61,0.752,0.921,5,0.806973001966744,0,0.0696,0.0183548867066705,0,0.256,0.634,0.376543209876543,0,1,0,0
"Finesse - Remix; feat. Cardi B","0du5cEVh5yTK9QJze8zA0C",217288,"2017-12-20",0.76,0.704,0.859,5,0.787091006615412,0,0.0996,0.0186576144348654,0,0.0215,0.926,0.314814814814815,0,1,0,0
"De Yang Gatal Gatal Sa - DJ DESA Remix","3nEYSiH8DwMKTgOSGbD0SZ",342749,"2020-10-30",0.55,0.931,0.94,0,0.833077060611479,0,0.0533,0.204835167274729,0.402,0.376,0.784,0.487654320987654,0,1,0,0
"Ride It","4ofCBoyEiGSePFAG500xev",157605,"2019-07-26",0.86,0.88,0.751,7,0.809225817986769,0,0.0874,0.178598764164504,6.43e-05,0.106,0.884,0.395061728395062,0,1,0,0
"Ke cap gap ba gia TikTok - Dj Tiktokker Remix","0ADcJlEKYSn2b1CZRiUBZ5",194954,"2020-12-18",0.45,0.875,0.677,3,0.838440908278205,0,0.0467,0.038839462981192,0.615,0.331,0.799,0.45679012345679,0,1,0,0
"Hey Sexy Lady","5EvFsr3kj42KNv97ZEnqij",199893,"2002-10-29",0.64,0.957,0.554,3,0.724834614696943,0,0.067,0.00523668515155811,0.00185,0.249,0.64,0.296296296296296,0,1,0,0
"Oh No","6XUob2lASlLLaavOTAw9Vb",166504,"2019-12-13",0.66,0.541,0.527,11,0.695512247452172,0,0.147,0.00280477240172575,0.000509,0.286,0.429,0.753086419753086,0,1,0,0
"Loco","7FNnA9vBm6EKceENgCGRMb",157323,"2021-01-29",0.69,0.806,0.67,7,0.811514392991239,1,0.0491,0.0062861412759671,0.17,0.119,0.366,0.308641975308642,0,1,0,0
"So Pretty","7kRrkUEPgO3TRfAi7Gsw2i",85741,"2021-01-20",0.71,0.799,0.543,10,0.74357232254604,0,0.24,0.0516549368081095,0.0425,0.134,0.25,0.827160493827161,0,1,0,0
"Tamo Loco To","0zZJhc1T0zBurhnBwQ2fcu",96954,"2020-01-22",0.58,0.855,0.769,10,0.684033613445378,0,0.0804,0.0377294613111441,0.000519,0.039,0.641,0.345679012345679,0,1,0,0
"Buss It","2SXhbucehn00OBVKhzxDyM",187000,"2020-05-15",0.68,0.956,0.502,9,0.747112462006079,1,0.213,0.0598285854693718,0,0.238,0.795,0.345679012345679,0,1,0,0
"Friendships (Lost My Love) - ATB Remix","0oXTS2yHUnuji1R7kc9J9a",204374,"2020-12-18",0.57,0.656,0.904,11,0.801001251564456,0,0.0425,0.300698947869781,0.000155,0.11,0.243,0.45679012345679,0,1,0,0
"Stereo Hearts (feat. Adam Levine)","4IJczjB0fJ04gs4uvP0Fli",210960,"2011-11-11",0.83,0.646,0.795,9,0.843733237976041,1,0.0976,0.0321794529609042,0,0.267,0.796,0.222222222222222,0,1,0,0
"Va Va Vroom Vroom - Remix","1dXyyDButMVteLKOOVqz6Z",97206,"2021-01-08",0.63,0.868,0.329,2,0.655176112998391,1,0.214,0.236117032521535,0.016,0.336,0.928,0.302469135802469,0,1,0,0
"Promiscuous","2jw70GZXlAI8QzWeY2bgRc",242200,"2006-01-01",0.69,0.795,0.978,10,0.743465045592705,0,0.0459,0.0464076561860645,8.29e-05,0.143,0.843,0.37037037037037,0,1,0,0
"Prrrum - Remix 2","00me4Ke1LsvMxt5kydlMyU",225924,"2010-01-01",0.43,0.712,0.684,5,0.782192025746469,0,0.293,0.128144142798688,0,0.35,0.83,0.777777777777778,0,1,0,0
"LSD","6lEhBhAv6HOopjXssi09cq",124455,"2019-07-31",0.47,0.61,0.505,1,0.686787055247631,1,0.429,0.0131076060846255,0,0.364,0.615,0.679012345679012,0,1,0,0
"Twin Nem","6QtgPSJPSzcnn7dPZ4VINp",175533,"2019-09-20",0.67,0.871,0.545,0,0.66543894153406,1,0.695,0.00082291487447647,0,0.0779,0.3,0.654320987654321,0,1,0,0
"Cry Baby (feat. DaBaby)","181bsRPaVXVlUKXrxwZfHK",137983,"2020-11-19",0.44,0.955,0.436,11,0.678991596638655,1,0.38,0.00530732162147026,0,0.169,0.559,0.469135802469136,0,1,0,0
"Nasty Freestyle","4MIULe6tfg2loNzBy5B9eu",142212,"2015-05-04",0.64,0.779,0.472,11,0.707026640443411,1,0.218,0.0582140375856656,0,0.114,0.412,0.5,0,1,0,0
"Nothin' on You (feat. Bruno Mars)","5ndkK3dpZLKtBklKjxNQwT",268320,"2010-04-27",0.66,0.688,0.853,10,0.753584838190595,1,0.0493,0.389499081473618,0,0.0862,0.743,0.308641975308642,0,1,0,0
"Adderall (Corvette Corvette)","3fyhhXHbGVLuSHFk2SYx4I",136091,"2020-10-15",0.43,0.889,0.459,4,0.651242624709458,0,0.398,0.0841477129676954,0,0.117,0.642,0.537037037037037,0,1,0,0
"Candy Shop","3q7HBObVc0L8jNeTe5Gofh",209106,"2005-03-03",0.79,0.614,0.574,11,0.67681029858752,1,0.466,0.0255194429406164,3.2e-05,0.38,0.755,0.438271604938272,0,1,0,0
"Vibe for Me (Bob for Me)","4cXLEhsZ1W4T6qBiDYVih4",151787,"2020-12-26",0.6,0.883,0.288,10,0.489790809940998,0,0.109,0.458117366531129,3.39e-06,0.0917,0.628,0.407407407407407,0,1,0,0
"Poker Face","1HY2Jd0NmPuamShAr6KMms",237200,"2008-01-01",0.74,0.851,0.806,4,0.796281065617736,1,0.0787,0.119062310952841,1.64e-06,0.121,0.787,0.401234567901235,0,1,0,0
"Milkshake","0IF46mUS8NXjgHabxk2MCM",182813,"2008-01-01",0.56,0.887,0.774,1,0.743071696763812,1,0.0434,0.00940423687637457,0.0213,0.159,0.826,0.364197530864198,0,1,0,0
"Chivalry Is Dead","5N9mXRQoidjsUWjowibwqw",208161,"2016-11-04",0.58,0.484,0.732,6,0.786554621848739,1,0.0705,0.0475176578561125,0,0.0755,0.644,0.450617283950617,0,1,0,0
"Everytime Tha Beat Drop (feat. Dem Franchize Boyz)","6nzxy2wXs6tLgzEtqOkEi2",223293,"2006-01-11",0.58,0.762,0.644,7,0.721365993205793,1,0.223,0.0526640292354258,0,0.0821,0.82,0.172839506172839,0,1,0,0
"Follow The Bass Intenso Boom Boom Tiktok","0OI69JToWA27DDNvB21821",144621,"2021-01-31",0.39,0.881,0.95,6,0.805757196495619,1,0.33,0.20180788999278,1.35e-06,0.123,0.603,0.648148148148148,0,1,0,0
"Me Too","1gPhS1zisyXr5dHTYZyiMe",202300,"2018-09-28",0.7,0.726,0.605,7,0.782621133559807,1,0.296,0.153371453481596,0,0.642,0.36,0.524691358024691,0,1,0,0
"SexyBack (feat. Timbaland)","31TPClRtHm23RisEBtV3X7",242733,"2006-09-12",0.79,0.967,0.583,7,0.762596102270695,0,0.0789,0.0589204022847871,0,0.0519,0.964,0.388888888888889,0,1,0,0
"drivers license","1McMsnEElThX1knmY4oliG",242013,"2021-01-08",0.94,0.585,0.436,10,0.648203111031647,1,0.0601,0.72754504462459,1.31e-05,0.105,0.132,0.555555555555556,0,1,0,0
"Best Friend (feat. Doja Cat)","6cK3NBO6uP7hh0oyuVELFl",155883,"2021-01-07",0.88,0.84,0.766,4,0.814160557840157,1,0.136,0.00303686366000851,3.61e-06,0.0684,0.402,0.246913580246914,0,1,0,0
"YRN - Remix","1ROS8X4pkNhl5ctWaPEeSM",268355,"2021-01-22",0.67,0.808,0.782,7,0.657357411049526,0,0.197,0.0243085320278368,0.00156,0.123,0.634,0.444444444444444,0,1,0,0
"GIRL LIKE ME","1yxSLGMDHlW21z4YXirZDS",222522,"2020-06-18",0.47,0.966,0.485,2,0.647380654389415,1,0.194,0.0207767085322297,0.0238,0.0655,0.314,0.432098765432099,0,1,0,0
"Love Not War (The Tampa Beat)","07YZf4WDAMNwqr4jfgOZ8y",192921,"2020-11-20",0.83,0.738,0.85,8,0.852458430180583,1,0.0642,0.105944109397728,0,0.23,0.865,0.271604938271605,0,1,0,0
"MONTERO (Call Me By Your Name)","7jVv8c5Fj3E9VhNjxT4snq",137875,"2021-03-31",1,0.61,0.508,8,0.722546039692473,0,0.152,0.299689855442464,0,0.384,0.758,0.771604938271605,0,1,0,0
"Iko Iko","5lTjv8Ag00qHSGhvK4JbeF",182857,"2019-06-03",0.62,0.861,0.754,5,0.769962453066333,1,0.0602,0.132180512507953,2.14e-06,0.0774,0.836,0.314814814814815,0,1,0,0
"Pablo Pablo - Oriental Remix","0icjnvOhvT9hktbxVOUogI",143754,"2021-05-12",0.44,0.549,0.789,1,0.664294654031826,1,0.0576,0.00138195207920972,0.308,0.103,0.398,0.438271604938272,0,1,0,0
"ghost town (voice memo)","5VZn4mB8pS40aE0kujdX2Y",137250,"2021-03-30",0.78,0.471,0.229,8,0.728911138923654,1,0.0358,0.961654487761979,0,0.0909,0.358,0.0864197530864197,0,1,0,0
"Cupid's Chokehold / Breakfast in America","4IJczjB0fJ04gs4uvP0Fli",243773,"2005-02-22",0.85,0.72,0.744,1,0.713391739674593,0,0.12,0.239144309803484,0,0.255,0.619,0.154320987654321,0,1,0,0
"Dangerous","5P2rwRBgIN450RaJxdjYdA",246053,"2008-01-01",0.79,0.949,0.79,8,0.748471303414983,1,0.0756,0.00439913843688556,0,0.0816,0.807,0.388888888888889,0,1,0,0
"Sahara - Remix","0icjnvOhvT9hktbxVOUogI",144763,"2021-04-25",0.37,0.713,0.597,7,0.584552118719828,1,0.0684,0.0280421740089073,0.888,0.0656,0.248,0.382716049382716,0,1,0,0
"Aman Aman","0icjnvOhvT9hktbxVOUogI",174638,"2021-03-27",0.37,0.726,0.41,6,0.644734489540497,1,0.062,0.00297631811436953,0.852,0.0842,0.277,0.253086419753086,0,1,0,0
"Astronaut In The Ocean","1uU7g3DNSbsu0QjSEqZtEd",132780,"2019-06-07",0.39,0.778,0.695,4,0.716002145539067,0,0.0913,0.175571486882555,0,0.151,0.472,0.592592592592593,0,1,0,0
"telepatía","1U1el3k54VvEUzo3ybLPlM",160191,"2020-12-04",0.94,0.653,0.524,11,0.639084569998212,0,0.0502,0.113007756388943,0,0.203,0.553,0.185185185185185,0,1,0,0
"Where Have You Been","5pKCCKE2ajJHZ9KAiaK11H",242680,"2011-11-18",0.74,0.719,0.847,0,0.734775612372609,0,0.0916,0.00201768030841901,0.0204,0.221,0.444,0.45679012345679,0,1,0,0
"Day 'N' Nite (Nightmare)","0fA0VVWsXO9YnASrzqfmYu",221240,"2009-01-01",0.74,0.88,0.443,11,0.734096191668157,0,0.0653,0.466190105949659,7.13e-06,0.122,0.803,0.518518518518518,0,1,0,0
"Up","4kYSro6naA4h99UJvo89HB",156944,"2021-02-04",0.83,0.868,0.795,11,0.745360271768282,1,0.269,0.00120031544229278,0.0193,0.0461,0.819,0.691358024691358,0,1,0,0
"Vacation","6GkJh85o22LfD2vgL9DP6f",209142,"2017-10-13",0.74,0.739,0.754,8,0.781476846057572,1,0.035,0.0434812881468472,0,0.0999,0.793,0.592592592592593,0,1,0,0
"Clandestina","0icjnvOhvT9hktbxVOUogI",154597,"2021-01-02",0.36,0.809,0.523,4,0.541891650277132,0,0.0564,0.00107922435101482,0.781,0.0787,0.235,0.395061728395062,0,1,0,0
"<U+041C><U+043E><U+044F> <U+0433><U+043E><U+043B><U+043E><U+0432><U+0430> <U+0432><U+0438><U+043D><U+0442><U+043E><U+043C> (My head is spinning like a screw)","3JG79Z23wJN9Q5PTPpDAEV",140000,"2021-02-02",0.78,0.833,0.748,1,0.748256749508314,1,0.229,0.0333903638736838,1.44e-06,0.0728,0.484,0.407407407407407,0,1,0,0
"Buss It","2SXhbucehn00OBVKhzxDyM",188734,"2020-05-15",0.39,0.918,0.434,9,0.62031110316467,1,0.173,0.574162995672507,3.14e-06,0.123,0.75,0.345679012345679,0,1,0,0
"Rasputin - Club Mix","54R6Y0I7jGUCveDTtI21nb",272226,"2011-02-21",0.64,0.719,0.907,6,0.777185767924191,0,0.0502,0.168507839891341,0.00108,0.245,0.975,0.450617283950617,0,1,0,0
"Karma","0icjnvOhvT9hktbxVOUogI",154111,"2020-11-02",0.38,0.615,0.817,11,0.646093330949401,0,0.0402,0.0222903471732042,0.826,0.174,0.467,0.253086419753086,0,1,0,0
"Maneater","2jw70GZXlAI8QzWeY2bgRc",258893,"2006-01-01",0.79,0.796,0.777,6,0.789486858573217,1,0.0397,0.0263267168824695,0.000358,0.121,0.787,0.487654320987654,0,1,0,0
"Just the Two of Us (feat. Bill Withers)","05YVYeV4HxYp5rrWalvuE1",237106,"1985-01-01",0.8,0.802,0.488,1,0.628785982478098,1,0.0813,0.577190272954456,0.0598,0.0763,0.624,0.259259259259259,0,1,0,0
"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","1PKErrAhYFdfrDymGHRQRo",116750,"2021-01-21",0.88,0.722,0.893,0,0.845092079384945,0,0.0475,0.0444903805741635,0.000937,0.0673,0.439,0.407407407407407,0,1,0,0
"I'm not Pretty","6DdbeAeBlrYj8bNToZv4TY",118400,"2021-01-08",0.54,0.783,0.526,7,0.72984087251922,1,0.261,0.0809186172002831,0,0.066,0.902,0.12962962962963,0,1,0,0
"Aesthetic","63kE1M6nlHBGwRttAc4Q6Z",158435,"2020-02-14",0.67,0.714,0.594,0,0.581369569104237,1,0.43,0.973763596889775,0.255,0.129,0.45,0.716049382716049,0,1,0,0
"Home","15K8w0bfYieOr55vhSMgJN",197360,"2020-11-13",0.71,0.72,0.197,2,0.514714822099052,1,0.0361,0.989909075726837,0.00187,0.1,0.284,0.407407407407407,0,1,0,0
"Track Star","4NqH3V7GS0Igs1VyGMXEi8",199706,"2021-02-09",0.8,0.641,0.598,7,0.757661362417307,0,0.324,0.384453619337036,0,0.0921,0.285,0.475308641975309,0,1,0,0
"Ya Tabtab","0icjnvOhvT9hktbxVOUogI",182783,"2020-08-16",0.27,0.768,0.549,6,0.487502234936528,0,0.0598,0.277489822041505,0.7,0.0839,0.552,0.407407407407407,0,1,0,0
"Streets","5cj0lLjcoR7YOSnhnX0Po5",226986,"2019-11-07",0.91,0.749,0.463,11,0.659932057929555,1,0.0828,0.209880629411311,0.0371,0.337,0.19,0.222222222222222,0,1,0,0
"Cigarette Daydreams","26T3LtbuGT1Fu9m0eRq5X3",208760,"2013-10-08",0.54,0.636,0.676,2,0.83840514929376,1,0.0263,0.0814231634139413,0,0.0831,0.273,0.37037037037037,0,1,0,0
"Runaway","1WgXqy2Dd70QQOU7Ay074N",248826,"2014-01-01",0.83,0.521,0.277,11,0.591739674593242,1,0.0356,0.639754003448069,7.07e-05,0.103,0.13,0.376543209876543,0,1,0,0
"Dancing in My Room","0bBz5bRBkExaej2HxtVfCw",180121,"2020-10-26",0.11,0.979,0.41,8,0.566136241730735,0,0.112,0.663972221703661,3.42e-05,0.205,0.74,0.407407407407407,0,1,0,0
"Desperado","5pKCCKE2ajJHZ9KAiaK11H",186466,"2016-01-28",0.75,0.685,0.61,0,0.774789915966386,0,0.0439,0.325926258552689,0,0.102,0.323,0.246913580246914,0,1,0,0
"Cry Baby (feat. DaBaby)","181bsRPaVXVlUKXrxwZfHK",137983,"2020-11-20",0.8,0.957,0.437,11,0.679635258358663,1,0.359,0.00404595608732484,0,0.219,0.616,0.469135802469136,0,1,0,0
"dirty laundry","2cFrymmkijnjDg9SS92EPM",165600,"2015-02-14",0.73,0.766,0.64,0,0.643268371178259,1,0.0345,0.0514531183226462,0,0.237,0.67,0.283950617283951,0,1,0,0
"Sahara","0icjnvOhvT9hktbxVOUogI",124441,"2020-02-19",0.24,0.764,0.723,4,0.633649204362596,0,0.0415,0.129153235226004,0.812,0.0959,0.192,0.425925925925926,0,1,0,0
"Hayloft","0e86yPdC41PGRkLp2Q1Bph",181680,"2008-09-23",0.84,0.527,0.922,9,0.866154121222957,0,0.0728,0.00478259355926576,0.000162,0.422,0.49,0.259259259259259,0,1,0,0
"Cloud 9","2vnB6tuQMaQpORiRdvXF9H",137600,"2020-02-14",0.62,0.627,0.935,4,0.845020561416056,1,0.0495,0.00145258854912186,1.72e-05,0.335,0.903,0.166666666666667,0,1,0,0
"Why'd You Only Call Me When You're High?","7Ln80lUS6He07XvHI8qqHH",161123,"2013-01-01",0.63,0.691,0.631,2,0.72984087251922,1,0.0368,0.0487285687688921,1.13e-05,0.104,0.8,0.234567901234568,0,1,0,0
"Promiscuous","2jw70GZXlAI8QzWeY2bgRc",242293,"2006-01-01",0.82,0.808,0.97,10,0.74342928660826,0,0.0506,0.0574067636438126,6.13e-05,0.154,0.868,0.37037037037037,0,1,0,0
"Plastic","2crfTbTl8cTxLFidTcd2Tg",181015,"2020-05-29",0.67,0.626,0.734,1,0.819881995351332,0,0.331,0.0231985303577889,0,0.285,0.692,0.469135802469136,0,1,0,0
"It's Tricky","3CQIn7N5CuRDP8wEI7FiDA",183760,"1986-05-15",0.73,0.965,0.857,11,0.659038083318434,0,0.17,0.00131131560929758,0,0.0726,0.951,0.45679012345679,0,1,0,0
"Sweater Weather","77SW9BnxLY8rJ0RciFqkHh",240400,"2013-04-19",0.88,0.612,0.807,10,0.8610048274629,1,0.0336,0.0499394796816717,0.0177,0.101,0.398,0.432098765432099,0,1,0,0
"oops!","2YOYua8FpudSEiB9s88IgQ",139759,"2020-10-02",0.76,0.886,0.743,6,0.718433756481316,0,0.0812,0.0361149134274379,0.000198,0.0511,0.941,0.481481481481481,0,1,0,0
"Hot N*gga","34Y0ldeyUv7jBvukWOGASO",194561,"2014-07-25",0.75,0.794,0.51,9,0.699946361523333,1,0.42,0.050948572108988,1.81e-06,0.0562,0.18,0.703703703703704,0,1,0,0
"Arabian Nights","0icjnvOhvT9hktbxVOUogI",192078,"2019-11-16",0.29,0.754,0.643,5,0.614089039871268,0,0.0581,0.448026442257965,0.883,0.199,0.618,0.407407407407407,0,1,0,0
"I Am (feat. Flo Milli)","3IJ21966TwNZI24MwZHMu4",182464,"2020-12-04",0.72,0.932,0.835,1,0.821848739495798,1,0.156,0.105944109397728,0,0.0847,0.926,0.555555555555556,0,1,0,0
"Freak","5cj0lLjcoR7YOSnhnX0Po5",284480,"2020-08-07",0.77,0.688,0.716,7,0.757589844448418,1,0.0385,0.0977704607364659,0,0.0989,0.373,0.388888888888889,0,1,0,0
"I'm Legit","0hCNtLu0JehylgoiP8L4Gh",198053,"2012-01-01",0.66,0.859,0.746,9,0.853709994636152,1,0.0663,0.0303630865917348,0.000877,0.169,0.543,0.12962962962963,0,1,0,0
"UCKERS","3M3wTTCDwicRubwMyHyEDy",115000,"2019-06-12",0.43,0.773,0.555,4,0.705131414267835,0,0.0583,0.0155294279101847,0.00814,0.319,0.501,0.271604938271605,0,1,0,0
"WITHOUT YOU","2tIP7SsRs7vjIcLrU85W8J",161384,"2020-11-06",0.91,0.662,0.413,0,0.698408725192205,1,0.0299,0.214926091547892,0,0.134,0.467,0.240740740740741,0,1,0,0
"Lotus Flower Bomb (feat. Miguel)","67nwj3Y5sZQLl72VNUHEYE",213253,"2011-10-28",0.7,0.512,0.598,9,0.784158769890935,0,0.115,0.616544877619793,0,0.0881,0.345,0.0987654320987654,0,1,0,0
"Bang Bang Bang Bang","1KNXft7nnRQj82sENi7WGN",181640,"2007-09-24",0.64,0.729,0.581,10,0.707920615054532,0,0.0304,0.535817483434486,1.09e-06,0.102,0.352,0.246913580246914,0,1,0,0
"Hayati","0icjnvOhvT9hktbxVOUogI",177261,"2020-05-03",0.18,0.716,0.438,1,0.464258895047381,1,0.0437,0.53480839100717,0.909,0.0819,0.266,0.314814814814815,0,1,0,0
"Steven Universe","6gWGD0yeQYobb2sq0LUr7k",134025,"2020-02-21",0.67,0.676,0.0674,7,0.46447344895405,1,0.0703,0.84863613590255,0.942,0.121,0.214,0.141975308641975,0,1,0,0
"Jenny (I Wanna Ruin Our Friendship)","7avo0PmlW8O1YLEt9DnWQT",215280,"2020-12-04",0.75,0.668,0.798,11,0.757625603432862,1,0.0334,0.003067136432828,0.0144,0.277,0.575,0.493827160493827,0,1,0,0
"Violent","2hiq2iBnUik3mrOfEgRSpB",135877,"2020-11-23",0.78,0.797,0.755,2,0.768639370641874,1,0.0293,0.33399899797122,2.26e-06,0.124,0.411,0.469135802469136,0,1,0,0
"Space Girl","5uuqghaOBgtv92jDyDveQl",231428,"2020-03-27",0.19,0.67,0.398,9,0.634650455927052,1,0.0306,0.321889888843424,0.000113,0.38,0.219,0.444444444444444,0,1,0,0
"Hadal Ahbek","6dO0RkhFhjMwLtLQqNgL8r",209684,"2020-09-27",0.46,0.806,0.47,4,0.60443411407116,1,0.0307,0.157407823190861,0,0.0884,0.442,0.253086419753086,0,1,0,0
"Adderall (Corvette Corvette)","3fyhhXHbGVLuSHFk2SYx4I",136224,"2020-10-15",0.72,0.913,0.391,4,0.562488825317361,0,0.368,0.274462544759556,0,0.0666,0.713,0.537037037037037,0,1,0,0
"Put Your Records On","7MPGCB854Qo4alYMOPkBka",210463,"2020-04-24",0.04,0.399,0.492,6,0.576112998390846,0,0.0538,0.0585167653138605,0.00101,0.11,0.159,0.228395061728395,0,1,0,0
"Body","181bsRPaVXVlUKXrxwZfHK",171067,"2020-11-20",0.82,0.914,0.732,8,0.743357768639371,0,0.241,0.0167403388229643,0,0.107,0.469,0.246913580246914,0,1,0,0
"Paparazzi","526TMJFuJibm9j2p9td9Yp",192358,"2020-12-11",0.77,0.677,0.685,4,0.759699624530663,0,0.0505,0.0745613349081903,0,0.107,0.177,0.228395061728395,0,1,0,0
"Gravity (feat. Tyler, The Creator)","3tlXnStJ1fFhdScmQeLpuG",214692,"2021-01-29",0.78,0.539,0.615,1,0.648739495798319,0,0.252,0.174562394455239,0.0056,0.144,0.493,0.679012345679012,0,1,0,0
"Sugar Daddy","4o4tLTIJ3eWMFerz73atcT",203809,"2020-05-26",0.71,0.953,0.453,10,0.704130162703379,1,0.07,0.0610394963821514,0.000159,0.625,0.0368,0.444444444444444,0,1,0,0
"Dick (feat. Doja Cat)","2WgfkM8S11vg4kxLgDY3F5",175238,"2021-04-23",0.86,0.647,0.608,9,0.717217951010191,1,0.42,0.131171420080637,0,0.0584,0.474,0.444444444444444,0,1,0,0
"Yeah Yeah","5yPzzu25VzEk8qrGTLIrE1",246857,"2016-10-02",0.61,0.644,0.597,6,0.664509207938495,0,0.206,0.016841248065696,5.41e-05,0.112,0.341,0.530864197530864,0,1,0,0
"TELL EM","1oxZxW3ta1uFAZBIyclbUG",77413,"2021-05-09",0.51,0.76,0.573,1,0.482245664223136,1,0.3,0.175571486882555,0.912,0.129,0.181,0.444444444444444,0,1,0,0
"Mix It","7Hol8IRGqnkUgWM21PHDhN",119375,"2020-12-18",0.46,0.812,0.586,8,0.688825317360987,1,0.39,0.0234003488432521,0,0.164,0.23,0.611111111111111,0,1,0,0
"MY STORY (DLOG)","6rIaHuCIUu32uj2CjlEBN3",164075,"2021-05-08",0.48,0.936,0.251,1,0.390059002324334,1,0.494,0.289598931169301,0,0.122,0.671,0.537037037037037,0,1,0,0
"Beat Box (feat. Young M.A) - Freestyle","3Y2MLcrD3ZQXRXmtn4fZQx",209931,"2021-05-03",0.7,0.797,0.446,1,0.744144466297157,1,0.394,0.030867632805393,0,0.0915,0.234,0.654320987654321,0,1,0,0
"Lights Down Low (feat. Waka Flocka Flame)","3XcCT5MPlQPWFTJyzXbfuX",186120,"2012-03-23",0.69,0.717,0.858,7,0.837439656713749,0,0.0422,0.0700204189852668,2.8e-06,0.0801,0.67,0.623456790123457,0,1,0,0
"Never Left","4Ga1P7PMIsmqEZqhYZQgDo",168727,"2021-05-06",0.84,0.807,0.659,11,0.7140354013946,1,0.332,0.0225930749013991,0,0.309,0.438,0.172839506172839,0,1,0,0
"Bundles (feat. Taylor Girlz)","0jL5A3JBu46MsYrr5JMPuT",154805,"2021-05-05",0.71,0.939,0.682,11,0.749401037010549,1,0.306,0.00152322501903401,0,0.0552,0.584,0.469135802469136,0,1,0,0
"One Dance","3TVXtAsR1Inumwj472S9r4",173986,"2016-05-06",0.84,0.792,0.625,1,0.760915430001788,1,0.0536,0.00781996176548793,0.0018,0.329,0.37,0.308641975308642,0,1,0,0
"Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy)","3aQeKQSyrW4qWr35idm0cy",235306,"2014-01-01",0.7,0.786,0.689,1,0.742892901841588,1,0.315,0.00938405502782825,1.14e-06,0.214,0.874,0.641975308641975,0,1,0,0
"She Make It Clap","6GMYJwaziB4ekv1Y6wCDWS",111549,"2021-04-15",0.74,0.941,0.471,1,0.493509744323261,1,0.494,0.0310694512908563,0.00838,0.0837,0.487,0.407407407407407,0,1,0,0
"Beat Box 3 (feat. DaBaby)","3Y2MLcrD3ZQXRXmtn4fZQx",200424,"2021-02-26",0.81,0.853,0.426,1,0.717897371714643,1,0.374,0.0771849752192127,0,0.104,0.201,0.654320987654321,0,1,0,0
"BIG PURR (Prrdd) (feat. Pooh Shiesty)","6AMd49uBDJfhf30Ak2QR5s",116760,"2021-03-26",0.77,0.774,0.412,1,0.653280886822814,1,0.378,0.0262258076397379,0,0.088,0.38,0.530864197530864,0,1,0,0
"Who Want Smoke?","0Njy6yR9LykNKYg9yE23QN",152793,"2021-01-22",0.66,0.689,0.62,6,0.686715537278741,1,0.295,0.00159386148894615,0,0.623,0.452,0.12962962962963,0,1,0,0
"CAP","3UD8eKuUv97BAcp28iYoSH",163134,"2020-12-15",0.43,0.866,0.644,9,0.728911138923654,1,0.373,0.0364176411556328,0,0.0632,0.942,0.62962962962963,0,1,0,0
"Hot In Herre","2gBjLmx6zQnFGQJCAQpRgw",228240,"2002-06-25",0.74,0.956,0.745,11,0.791525120686572,0,0.12,0.207862444556678,0,0.0615,0.912,0.327160493827161,0,1,0,0
"Sneaky Link","7xlLJW6mWTYxZVLYkSGPjJ",115391,"2020-12-25",0.73,0.861,0.644,5,0.682925084927588,1,0.513,0.0961559128527598,0,0.284,0.765,0.141975308641975,0,1,0,0
"Show Me Up","4Ga1P7PMIsmqEZqhYZQgDo",166875,"2021-04-06",0.76,0.674,0.453,6,0.593420346862149,0,0.0612,0.156398730763545,1.21e-06,0.0933,0.22,0.45679012345679,0,1,0,0
"With My Hoe!","2KewEocognk3bL1lQZe45G",82515,"2020-09-11",0.73,0.586,0.538,10,0.681888074378688,1,0.0545,0.0250148967269583,0.00795,0.203,0.188,0.530864197530864,0,1,0,0
"Everyday","2SJhf6rTOU53g8yBdAjPby",171165,"2020-12-17",0.68,0.497,0.637,2,0.654174861433935,0,0.609,0.592326659364201,0,0.328,0.518,0.660493827160494,0,1,0,0
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster","5me0Irg2ANcsgc93uaYrpb",257399,"1997-03-04",0.75,0.845,0.884,6,0.800357589844448,0,0.0759,0.0129057875991623,2.1e-06,0.203,0.904,0.314814814814815,0,1,0,0
"On Cam (feat. Moneybagg Yo)","3KNIG74xSTc3dj0TRy7pGX",160248,"2018-08-17",0.58,0.839,0.34,1,0.547005185052745,1,0.407,0.00997941955994488,2.69e-05,0.154,0.417,0.654320987654321,0,1,0,0
"Chanel (Go Get It) [feat. Gunna & Lil Baby]","50co4Is1HCEo8bhOyUWKpn",201706,"2018-08-17",0.69,0.938,0.5,4,0.6010370105489,0,0.144,0.00183604367150207,0,0.077,0.462,0.530864197530864,0,1,0,0
